car_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
14374, 4 Series,2019,24522,Semi-Auto,11923,Petrol,145,48.7,2.0
14375, 4 Series,2019,27661,Semi-Auto,5452,Diesel,150,60.1,2.0
14376, Z4,2019,33991,Semi-Auto,10018,Petrol,150,37.2,2.0
14377, 2 Series,2019,23441,Semi-Auto,8683,Petrol,150,47.9,2.0
14378, X1,2017,16991,Semi-Auto,55535,Diesel,150,55.4,2.0
14379, 4 Series,2018,22500,Semi-Auto,6035,Diesel,145,65.7,2.0
14380, 3 Series,2018,22395,Semi-Auto,6502,Petrol,150,48.7,2.0
14381, X1,2019,24926,Automatic,4991,Diesel,145,60.1,2.0
14382, X2,2019,23726,Automatic,8848,Petrol,145,38.7,2.0
14383, 5 Series,2019,37376,Automatic,3348,Diesel,145,51.4,3.0
14384, 3 Series,2013,11632,Manual,27371,Petrol,160,44.8,2.0
14385, 3 Series,2018,22482,Automatic,8850,Diesel,145,60.1,2.0
14386, 3 Series,2017,21972,Semi-Auto,21870,Diesel,145,53.3,3.0
14387, 3 Series,2019,26484,Semi-Auto,10200,Petrol,145,41.5,2.0
14388, 4 Series,2018,24662,Semi-Auto,2422,Petrol,145,45.6,2.0
14389, 1 Series,2019,21145,Semi-Auto,6776,Petrol,145,47.9,2.0
14390, 2 Series,2019,23074,Semi-Auto,28,Petrol,145,50.4,1.5
14391, 2 Series,2019,22305,Semi-Auto,7978,Petrol,145,47.9,2.0
14392, 2 Series,2019,23806,Semi-Auto,8257,Petrol,145,47.9,2.0
14393, 2 Series,2019,24356,Automatic,7566,Petrol,145,47.9,2.0
14394, 3 Series,2019,24886,Automatic,7469,Petrol,145,43.5,2.0
14395, 2 Series,2019,24494,Semi-Auto,5499,Petrol,145,47.9,2.0
14396, 2 Series,2019,22406,Automatic,7899,Petrol,145,47.9,2.0
14397, 2 Series,2016,19995,Semi-Auto,15422,Petrol,205,43.5,2.0
14398, X5,2019,48995,Semi-Auto,6251,Diesel,150,37.7,3.0
14399, X6,2016,31995,Semi-Auto,39026,Diesel,205,47.1,3.0
14400, 2 Series,2019,23246,Semi-Auto,6139,Petrol,145,47.9,2.0
14401, X1,2019,24474,Semi-Auto,9044,Petrol,145,40.9,1.5
14402, X3,2019,34000,Automatic,5000,Diesel,145,54.3,2.0
14403, 3 Series,2019,29985,Automatic,5000,Diesel,145,52.3,2.0
14404, 3 Series,2019,29500,Automatic,3185,Petrol,145,42.2,2.0
14405, 5 Series,2020,35995,Semi-Auto,1000,Petrol,145,46.3,2.0
14406, X1,2019,28995,Semi-Auto,1000,Diesel,145,60.1,2.0
14407, 2 Series,2019,21274,Semi-Auto,9792,Petrol,145,38.7,1.5
14408, 2 Series,2019,21376,Automatic,8005,Petrol,145,38.7,1.5
14409, 2 Series,2019,25466,Automatic,6179,Diesel,145,46.3,2.0
14410, 8 Series,2019,63806,Automatic,1616,Diesel,145,39.8,3.0
14411, X7,2019,78386,Automatic,1793,Diesel,145,31.4,3.0
14412, 3 Series,2019,26524,Semi-Auto,11727,Petrol,145,41.5,2.0
14413, 5 Series,2019,28495,Automatic,677,Petrol,145,50.4,2.0
14414, X1,2016,18148,Semi-Auto,25401,Diesel,125,57.6,2.0
14415, 5 Series,2016,18672,Semi-Auto,25458,Diesel,145,55.4,3.0
14416, 1 Series,2020,11995,Semi-Auto,10,Petrol,150,34.5,2.0
14417, 4 Series,2016,15995,Semi-Auto,48552,Diesel,125,60.1,2.0
14418, 1 Series,2015,8998,Manual,51342,Diesel,0,83.1,1.5
14419, X1,2017,16333,Manual,24050,Diesel,125,58.9,2.0
14420, 3 Series,2019,28024,Semi-Auto,9665,Diesel,145,52.3,2.0
14421, 3 Series,2019,22482,Semi-Auto,10571,Diesel,145,62.8,2.0
14422, X2,2019,28874,Semi-Auto,5000,Diesel,145,58.9,2.0
14423, 3 Series,2019,24404,Semi-Auto,2571,Diesel,145,62.8,2.0
14424, 5 Series,2019,29042,Semi-Auto,3506,Diesel,145,62.8,2.0
14425, 3 Series,2019,23164,Semi-Auto,7749,Diesel,145,64.2,2.0
14426, 2 Series,2019,24054,Semi-Auto,7460,Petrol,145,47.9,2.0
14427, X1,2019,24485,Semi-Auto,9708,Petrol,145,46.3,1.5
14428, 3 Series,2019,29500,Automatic,5000,Petrol,145,42.2,2.0
14429, 3 Series,2019,31500,Automatic,9752,Diesel,145,49.6,2.0
14430, 1 Series,2019,31000,Semi-Auto,9888,Petrol,145,34.5,2.0
14431, 3 Series,2019,37750,Automatic,5000,Diesel,145,47.9,3.0
14432, M4,2019,48500,Semi-Auto,125,Petrol,145,32.5,3.0
14433, 2 Series,2019,25500,Automatic,5000,Petrol,145,40.9,1.5
14434, 4 Series,2017,22250,Semi-Auto,16613,Diesel,145,50.4,3.0
14435, X1,2019,25995,Semi-Auto,1000,Diesel,145,60.1,2.0
14436, 3 Series,2019,34995,Semi-Auto,2000,Diesel,145,47.9,3.0
14437, 4 Series,2020,35995,Semi-Auto,1000,Diesel,145,58.9,2.0
14438, 5 Series,2020,30995,Semi-Auto,1000,Diesel,145,65.7,2.0
14439, 5 Series,2019,32995,Automatic,2000,Diesel,145,60.1,2.0
14440, 3 Series,2015,14995,Automatic,34466,Petrol,125,51.4,2.0
14441, X1,2018,24995,Automatic,8493,Petrol,145,44.8,2.0
14442, 8 Series,2019,62995,Automatic,5883,Petrol,145,33.6,3.0
14443, 2 Series,2017,15995,Manual,30310,Petrol,125,52.3,1.5
14444, 1 Series,2013,10995,Semi-Auto,43818,Petrol,150,48.7,1.6
14445, 5 Series,2016,16495,Semi-Auto,40008,Diesel,30,62.8,2.0
14446, 3 Series,2019,26995,Automatic,2407,Diesel,145,57.6,2.0
14447, 5 Series,2019,28995,Automatic,13,Petrol,145,50.4,2.0
14448, 3 Series,2019,27995,Automatic,11204,Petrol,145,41.5,2.0
14449, 1 Series,2013,8555,Manual,55621,Diesel,30,62.8,2.0
14450, 3 Series,2015,12321,Semi-Auto,77241,Diesel,30,64.2,2.0
14451, M5,2016,30181,Semi-Auto,26000,Petrol,565,28.5,4.4
14452, 3 Series,2019,30962,Semi-Auto,3523,Diesel,145,48.7,2.0
14453, 5 Series,2017,26495,Semi-Auto,21704,Diesel,145,62.8,2.0
14454, 3 Series,2019,35995,Semi-Auto,2166,Hybrid,135,8.8,2.0
14455, 2 Series,2017,21995,Semi-Auto,22012,Petrol,200,39.8,3.0
14456, 1 Series,2015,14995,Manual,24470,Diesel,30,65.7,2.0
14457, 4 Series,2019,24995,Automatic,6963,Diesel,145,65.7,2.0
14458, 4 Series,2020,25995,Semi-Auto,100,Petrol,145,45.6,2.0
14459, 3 Series,2017,19995,Semi-Auto,9981,Diesel,150,62.8,2.0
14460, M3,2018,36995,Semi-Auto,28347,Petrol,150,34.0,3.0
14461, 5 Series,2017,19995,Semi-Auto,34828,Diesel,30,68.9,2.0
14462, X3,2017,24995,Semi-Auto,27782,Diesel,150,54.3,2.0
14463, 3 Series,2019,23995,Semi-Auto,9436,Diesel,150,67.3,2.0
14464, 3 Series,2019,26995,Semi-Auto,4183,Diesel,150,52.3,2.0
14465, 3 Series,2019,27995,Semi-Auto,10334,Diesel,150,52.3,2.0
14466, 5 Series,2019,38995,Semi-Auto,3383,Diesel,145,51.4,3.0
14467, 2 Series,2016,21995,Semi-Auto,22642,Petrol,260,35.8,3.0
14468, 5 Series,2017,28995,Semi-Auto,11035,Diesel,145,56.5,3.0
14469, 2 Series,2019,21995,Semi-Auto,3748,Petrol,145,47.9,2.0
14470, 1 Series,2019,30995,Semi-Auto,3244,Petrol,145,34.5,2.0
14471, 2 Series,2019,27995,Semi-Auto,3000,Diesel,145,47.1,2.0
14472, 1 Series,2019,22995,Manual,3000,Petrol,145,44.1,1.5
14473, X5,2016,28781,Automatic,35370,Diesel,205,47.1,3.0
14474, 2 Series,2017,13990,Manual,24893,Petrol,150,53.3,1.5
14475, 6 Series,2014,15750,Semi-Auto,62695,Diesel,165,51.4,3.0
14476, X5,2018,51999,Semi-Auto,15633,Petrol,145,25.4,4.4
14477, M5,2019,70686,Semi-Auto,3153,Petrol,145,24.1,4.4
14478, X3,2019,35215,Semi-Auto,4169,Petrol,145,30.4,2.0
14479, 2 Series,2019,23956,Automatic,10241,Diesel,145,49.6,2.0
14480, 5 Series,2019,32995,Semi-Auto,1000,Diesel,145,60.1,2.0
14481, X3,2019,59995,Semi-Auto,4741,Petrol,145,24.8,3.0
14482, 3 Series,2016,15995,Semi-Auto,39293,Diesel,30,62.8,2.0
14483, 2 Series,2019,21995,Semi-Auto,8640,Petrol,145,50.4,2.0
14484, 2 Series,2018,24995,Semi-Auto,10632,Petrol,145,39.8,3.0
14485, 3 Series,2016,21995,Semi-Auto,37625,Diesel,205,49.6,3.0
14486, 1 Series,2019,19995,Semi-Auto,17546,Diesel,150,68.9,1.5
14487, X4,2019,31995,Semi-Auto,7974,Diesel,150,42.8,2.0
14488, X1,2018,23995,Semi-Auto,14409,Petrol,150,40.9,1.5
14489, 4 Series,2020,29995,Semi-Auto,100,Diesel,145,55.4,3.0
14490, 3 Series,2020,32995,Manual,2356,Diesel,145,54.3,2.0
14491, 3 Series,2020,27995,Manual,1000,Diesel,145,54.3,2.0
14492, 5 Series,2017,29995,Semi-Auto,36107,Diesel,145,51.4,3.0
14493, 1 Series,2017,22995,Semi-Auto,24000,Petrol,145,39.8,3.0
14494, 3 Series,2017,16995,Semi-Auto,14404,Diesel,145,67.3,2.0
14495, M4,2020,45995,Semi-Auto,1500,Petrol,145,34.0,3.0
14496, 5 Series,2018,33995,Automatic,3001,Diesel,145,53.3,3.0
14497, 2 Series,2019,24995,Automatic,4740,Diesel,145,61.4,2.0
14498, 3 Series,2020,38995,Semi-Auto,1000,Diesel,145,49.6,2.0
14499, X6,2015,27995,Semi-Auto,40915,Diesel,200,44.8,3.0
14500, 3 Series,2019,33995,Semi-Auto,4953,Hybrid,135,8.8,2.0
14501, X5,2017,35995,Automatic,11197,Diesel,200,47.1,3.0
14502, 5 Series,2019,35995,Semi-Auto,11567,Hybrid,135,156.9,2.0
14503, 2 Series,2016,14995,Semi-Auto,42026,Petrol,145,48.7,2.0
14504, X4,2020,43995,Semi-Auto,2000,Petrol,145,26.9,3.0
14505, 2 Series,2020,25995,Semi-Auto,1000,Petrol,145,40.9,1.5
14506, 1 Series,2017,16995,Manual,34003,Petrol,145,46.3,2.0
14507, M6,2018,46995,Semi-Auto,8207,Petrol,145,28.5,4.4
14508, 1 Series,2017,23995,Semi-Auto,7409,Petrol,145,39.8,3.0
14509, 5 Series,2017,26995,Automatic,22379,Diesel,145,60.1,3.0
14510, 1 Series,2016,14995,Semi-Auto,15684,Petrol,30,55.5,1.5
14511, 2 Series,2019,26995,Automatic,8205,Petrol,145,32.5,3.0
14512, 5 Series,2019,31995,Automatic,10,Petrol,145,36.2,2.0
14513, 3 Series,2019,25995,Automatic,4258,Diesel,145,52.3,2.0
14514, X1,2018,23995,Semi-Auto,16876,Diesel,145,47.1,2.0
14515, X5,2016,36995,Automatic,36631,Diesel,235,42.8,3.0
14516, X3,2018,32995,Semi-Auto,30776,Diesel,145,48.7,3.0
14517, 1 Series,2017,21495,Semi-Auto,33311,Petrol,200,39.8,3.0
14518, 2 Series,2017,19995,Semi-Auto,20496,Petrol,30,55.4,1.5
14519, 1 Series,2017,12995,Manual,24263,Diesel,150,78.5,1.5
14520, X1,2018,25995,Automatic,17369,Diesel,145,60.1,2.0
14521, 4 Series,2019,25995,Automatic,1000,Diesel,145,65.7,2.0
14522, 1 Series,2017,17300,Manual,16127,Petrol,145,47.1,2.0
14523, X1,2016,21000,Automatic,13553,Petrol,160,44.8,2.0
14524, X6,2018,39994,Semi-Auto,15119,Diesel,145,40.9,3.0
14525, X2,2018,28494,Semi-Auto,13314,Diesel,145,58.9,2.0
14526, 3 Series,2017,17994,Semi-Auto,19452,Petrol,150,45.6,2.0
14527, 1 Series,2017,18494,Semi-Auto,17129,Petrol,150,47.9,2.0
14528, 1 Series,2017,21995,Semi-Auto,17820,Petrol,205,39.8,3.0
14529, X3,2015,17994,Semi-Auto,43626,Diesel,150,54.3,2.0
14530, 5 Series,2014,15995,Semi-Auto,34682,Diesel,125,60.1,2.0
14531, 7 Series,2016,24995,Semi-Auto,24446,Petrol,205,41.5,3.0
14532, 3 Series,2017,21500,Semi-Auto,47896,Diesel,200,49.6,3.0
14533, 1 Series,2017,19990,Automatic,24092,Petrol,145,39.8,3.0
14534, X3,2015,19599,Semi-Auto,44126,Diesel,200,47.1,3.0
14535, 4 Series,2018,26500,Semi-Auto,10305,Petrol,150,41.5,3.0
14536, 1 Series,2014,11995,Semi-Auto,23000,Petrol,125,50.4,1.6
14537, 3 Series,2015,11970,Semi-Auto,44533,Diesel,20,68.9,2.0
14538, 1 Series,2017,15495,Semi-Auto,6200,Petrol,145,55.5,1.5
14539, 1 Series,2019,18995,Semi-Auto,5975,Petrol,145,55.5,1.5
14540, 4 Series,2019,25995,Semi-Auto,13309,Diesel,145,60.1,2.0
14541, X2,2018,22995,Semi-Auto,24136,Petrol,145,38.7,2.0
14542, X5,2019,43716,Automatic,7163,Diesel,145,37.7,3.0
14543, 2 Series,2018,18216,Automatic,5193,Petrol,145,48.7,2.0
14544, 5 Series,2019,32896,Automatic,6071,Diesel,145,53.3,3.0
14545, X3,2019,31116,Automatic,8813,Diesel,145,54.3,2.0
14546, 5 Series,2019,30494,Semi-Auto,13098,Hybrid,135,156.9,2.0
14547, X5,2019,45994,Automatic,4943,Diesel,145,37.7,3.0
14548, 1 Series,2019,26995,Manual,2771,Petrol,150,41.5,1.5
14549, X1,2019,25406,Automatic,3796,Diesel,145,60.1,2.0
14550, 5 Series,2019,27916,Automatic,6456,Diesel,145,60.1,2.0
14551, X3,2019,31116,Automatic,8186,Diesel,145,54.3,2.0
14552, X5,2019,43796,Automatic,6742,Diesel,145,37.7,3.0
14553, X5,2019,43946,Automatic,6883,Diesel,145,37.7,3.0
14554, X5,2019,46740,Automatic,4399,Diesel,145,37.7,3.0
14555, 8 Series,2019,73890,Semi-Auto,3369,Petrol,150,26.7,4.4
14556, 3 Series,2019,37995,Semi-Auto,3437,Petrol,145,41.5,2.0
14557, M5,2019,70995,Semi-Auto,23,Petrol,145,24.1,4.4
14558, 3 Series,2019,33994,Semi-Auto,296,Diesel,145,49.6,2.0
14559, 3 Series,2019,41994,Semi-Auto,8754,Petrol,145,34.9,3.0
14560, 5 Series,2019,34994,Semi-Auto,1756,Diesel,145,51.4,3.0
14561, 2 Series,2019,26994,Automatic,13,Hybrid,135,113.0,1.5
14562, X5,2019,46666,Automatic,5127,Diesel,145,37.7,3.0
14563, X3,2019,31986,Automatic,8998,Diesel,145,54.3,2.0
14564, X5,2019,47156,Automatic,6480,Diesel,145,37.7,3.0
14565, 3 Series,2019,26826,Automatic,7015,Petrol,145,41.5,3.0
14566, 3 Series,2016,16500,Semi-Auto,41345,Diesel,150,56.5,3.0
14567, X1,2017,14600,Manual,40831,Diesel,145,68.9,2.0
14568, X5,2019,43706,Automatic,8093,Diesel,145,37.7,3.0
14569, X5,2019,43706,Automatic,8204,Diesel,145,37.7,3.0
14570, X5,2019,43716,Automatic,7329,Diesel,145,37.7,3.0
14571, X7,2019,67986,Automatic,5825,Petrol,145,24.8,3.0
14572, 1 Series,2019,20732,Semi-Auto,965,Petrol,145,54.3,1.5
14573, 4 Series,2019,26482,Semi-Auto,2124,Diesel,150,65.7,2.0
14574, 2 Series,2018,17995,Semi-Auto,17421,Diesel,145,60.1,2.0
14575, 6 Series,2016,22910,Semi-Auto,25596,Diesel,200,49.6,3.0
14576, 3 Series,2015,10370,Semi-Auto,75238,Petrol,125,54.3,1.5
14577, X1,2015,15560,Semi-Auto,40104,Diesel,125,57.6,2.0
14578, 4 Series,2013,11040,Manual,78402,Diesel,125,57.6,2.0
14579, 1 Series,2015,7540,Manual,79999,Diesel,0,83.1,1.5
14580, 1 Series,2017,17500,Semi-Auto,23863,Petrol,145,47.9,2.0
14581, X1,2016,21200,Automatic,6341,Petrol,160,44.8,2.0
14582, X4,2019,39990,Automatic,9210,Diesel,145,42.8,2.0
14583, X5,2019,47632,Semi-Auto,13156,Diesel,145,37.7,3.0
14584, X3,2019,33952,Semi-Auto,5974,Diesel,145,54.3,2.0
14585, 2 Series,2019,20263,Semi-Auto,5122,Petrol,145,53.3,1.5
14586, X5,2019,48143,Semi-Auto,9115,Diesel,145,37.7,3.0
14587, 1 Series,2016,17052,Semi-Auto,16264,Diesel,30,65.7,2.0
14588, X2,2019,24403,Manual,5884,Diesel,145,55.4,2.0
14589, X3,2019,33313,Semi-Auto,6224,Diesel,145,54.3,2.0
14590, 3 Series,2019,26103,Manual,6193,Diesel,145,54.3,2.0
14591, X5,2019,47712,Semi-Auto,11126,Diesel,145,37.7,3.0
14592, X3,2019,33262,Semi-Auto,8468,Diesel,145,54.3,2.0
14593, X5,2019,48422,Semi-Auto,7324,Diesel,145,37.7,3.0
14594, 3 Series,2019,30552,Semi-Auto,6294,Diesel,145,52.3,2.0
14595, X3,2019,35362,Semi-Auto,4186,Diesel,145,54.3,2.0
14596, X5,2019,51902,Semi-Auto,3224,Diesel,145,37.7,3.0
14597, 5 Series,2019,33562,Semi-Auto,2490,Diesel,145,60.1,2.0
14598, X5,2019,51232,Semi-Auto,5545,Diesel,145,37.7,3.0
14599, X5,2019,51822,Semi-Auto,3465,Diesel,145,37.7,3.0
14600, 3 Series,2019,28413,Semi-Auto,6223,Diesel,145,52.3,2.0
14601, X3,2019,35292,Semi-Auto,4599,Diesel,145,54.3,2.0
14602, 3 Series,2019,26836,Semi-Auto,6746,Diesel,145,52.3,2.0
14603, 2 Series,2019,23580,Semi-Auto,5122,Petrol,145,50.4,2.0
14604, 5 Series,2019,31995,Semi-Auto,6655,Diesel,145,60.1,2.0
14605, X5,2019,48766,Automatic,5701,Diesel,145,37.7,3.0
14606, 2 Series,2019,22490,Automatic,1500,Petrol,145,53.3,1.5
14607, X6,2019,64652,Automatic,4331,Petrol,145,26.4,3.0
14608, 4 Series,2019,30890,Semi-Auto,6100,Petrol,145,41.5,3.0
14609, X5,2019,45880,Semi-Auto,9000,Diesel,145,37.7,3.0
14610, 3 Series,2019,27195,Semi-Auto,4036,Diesel,145,52.3,2.0
14611, 1 Series,2019,19980,Semi-Auto,6102,Petrol,145,54.3,1.5
14612, 3 Series,2019,30052,Semi-Auto,6549,Diesel,145,52.3,2.0
14613, 3 Series,2019,30422,Semi-Auto,4429,Diesel,145,52.3,2.0
14614, 1 Series,2019,26991,Semi-Auto,2343,Petrol,145,40.4,1.5
14615, 5 Series,2019,31232,Semi-Auto,8691,Hybrid,150,60.1,2.0
14616, 5 Series,2019,30902,Semi-Auto,11421,Hybrid,150,60.1,2.0
14617, 1 Series,2019,18022,Semi-Auto,2501,Petrol,150,55.5,1.5
14618, X5,2019,50382,Semi-Auto,4846,Diesel,150,37.7,3.0
14619, X5,2019,43946,Automatic,5856,Diesel,145,37.7,3.0
14620, X5,2019,44266,Automatic,2308,Diesel,145,37.7,3.0
14621, X5,2019,43946,Automatic,5914,Diesel,145,37.7,3.0
14622, 1 Series,2019,30180,Automatic,5979,Diesel,145,48.7,2.0
14623, 4 Series,2019,30995,Automatic,1500,Petrol,145,41.5,3.0
14624, X5,2019,44866,Automatic,7259,Diesel,145,37.7,3.0
14625, X6,2019,58700,Automatic,9010,Diesel,145,34.9,3.0
14626, Z4,2016,17732,Semi-Auto,16761,Petrol,200,41.5,2.0
14627, 5 Series,2019,28110,Semi-Auto,6659,Diesel,145,65.7,2.0
14628, X3,2019,31736,Automatic,6579,Diesel,145,54.3,2.0
14629, X3,2019,31196,Automatic,10155,Diesel,145,54.3,2.0
14630, 3 Series,2019,33470,Semi-Auto,4500,Diesel,145,49.6,2.0
14631, 3 Series,2019,28220,Automatic,1500,Diesel,145,48.7,2.0
14632, 5 Series,2019,33900,Semi-Auto,3000,Diesel,145,56.5,3.0
14633, 5 Series,2019,28836,Automatic,2891,Diesel,145,60.1,2.0
14634, X4,2019,36390,Semi-Auto,8310,Diesel,145,42.8,2.0
14635, 5 Series,2019,27876,Automatic,11598,Diesel,145,60.1,2.0
14636, X3,2019,31826,Automatic,6314,Diesel,145,54.3,2.0
14637, X3,2019,32345,Semi-Auto,5865,Diesel,145,54.3,2.0
14638, X4,2019,42995,Automatic,5980,Diesel,145,37.2,3.0
14639, X4,2019,38995,Automatic,8610,Diesel,145,40.9,3.0
14640, 1 Series,2019,26580,Automatic,4604,Diesel,145,51.4,2.0
14641, X5,2019,44736,Semi-Auto,6056,Diesel,145,37.7,3.0
14642, X2,2019,27915,Semi-Auto,2946,Diesel,145,48.7,2.0
14643, X5,2019,46996,Automatic,6891,Diesel,145,37.7,3.0
14644, 4 Series,2019,27162,Automatic,4734,Petrol,145,48.7,2.0
14645, X1,2016,19161,Semi-Auto,21292,Diesel,125,57.6,2.0
14646, 5 Series,2016,15300,Semi-Auto,41052,Diesel,30,62.8,2.0
14647, X3,2019,33262,Semi-Auto,6792,Diesel,145,54.3,2.0
14648, X3,2019,33606,Automatic,6527,Diesel,145,54.3,2.0
14649, X5,2019,46496,Semi-Auto,11164,Diesel,145,37.7,3.0
14650, 2 Series,2019,21730,Automatic,5054,Petrol,145,39.2,1.5
14651, 3 Series,2019,24730,Semi-Auto,3049,Diesel,145,62.8,2.0
14652, X3,2019,33612,Semi-Auto,5852,Diesel,145,54.3,2.0
14653, X5,2019,47902,Semi-Auto,6171,Diesel,145,37.7,3.0
14654, X3,2019,33972,Semi-Auto,4809,Diesel,145,54.3,2.0
14655, 1 Series,2019,22491,Semi-Auto,8000,Petrol,145,48.7,2.0
14656, 5 Series,2019,30522,Semi-Auto,6371,Diesel,145,60.1,2.0
14657, 1 Series,2018,22072,Semi-Auto,7901,Diesel,145,47.9,2.0
14658, 3 Series,2019,28110,Automatic,1500,Petrol,145,42.2,2.0
14659, 2 Series,2019,28640,Semi-Auto,4400,Petrol,145,46.3,2.0
14660, X1,2019,31440,Semi-Auto,9507,Petrol,145,38.7,2.0
14661, 3 Series,2019,26782,Semi-Auto,5626,Petrol,150,42.2,2.0
14662, X2,2019,29991,Semi-Auto,3898,Petrol,150,39.2,2.0
14663, X1,2018,23961,Semi-Auto,21336,Petrol,150,44.8,2.0
14664, X5,2019,47213,Semi-Auto,9278,Diesel,145,37.7,3.0
14665, X5,2019,47123,Semi-Auto,8442,Diesel,145,37.7,3.0
14666, 1 Series,2015,13832,Semi-Auto,13600,Petrol,145,48.7,1.6
14667, X5,2019,48193,Semi-Auto,6776,Diesel,145,37.7,3.0
14668, X1,2014,12901,Semi-Auto,65912,Diesel,165,52.3,2.0
14669, 3 Series,2013,11511,Manual,68991,Diesel,125,58.9,2.0
14670, 1 Series,2019,24572,Semi-Auto,5916,Petrol,145,40.4,1.5
14671, X1,2017,20981,Semi-Auto,12224,Diesel,150,55.4,2.0
14672, 1 Series,2018,19381,Semi-Auto,4506,Petrol,150,48.7,2.0
14673, 2 Series,2017,15261,Manual,14143,Diesel,150,74.3,1.5
14674, X1,2014,12991,Semi-Auto,49445,Diesel,150,56.5,2.0
14675, 2 Series,2017,19994,Automatic,15076,Petrol,145,45.6,2.0
14676, 5 Series,2017,32995,Semi-Auto,23000,Diesel,150,51.4,3.0
14677, X5,2019,45463,Semi-Auto,5345,Diesel,145,37.7,3.0
14678, X5,2019,47193,Semi-Auto,6776,Diesel,145,37.7,3.0
14679, X3,2019,32302,Semi-Auto,4646,Diesel,145,54.3,2.0
14680, 5 Series,2019,32072,Semi-Auto,6215,Hybrid,145,60.1,2.0
14681, X5,2019,48302,Semi-Auto,7450,Diesel,145,37.7,3.0
14682, X5,2019,45152,Semi-Auto,7956,Diesel,145,37.7,3.0
14683, 3 Series,2015,21242,Semi-Auto,18283,Diesel,160,51.4,3.0
14684, X1,2019,23812,Automatic,15846,Petrol,145,37.7,2.0
14685, X6,2016,30891,Semi-Auto,21088,Diesel,200,47.1,3.0
14686, 1 Series,2019,24995,Manual,5085,Petrol,150,41.5,1.5
14687, X3,2019,37495,Semi-Auto,9250,Diesel,150,48.7,3.0
14688, 1 Series,2019,21995,Manual,4869,Petrol,150,44.8,1.5
14689, 1 Series,2019,17495,Semi-Auto,12375,Diesel,145,72.4,1.5
14690, 4 Series,2016,21000,Semi-Auto,37000,Petrol,200,41.5,3.0
14691, 4 Series,2015,18290,Semi-Auto,25000,Diesel,145,56.5,3.0
14692, X3,2014,14490,Semi-Auto,45000,Diesel,165,50.4,2.0
14693, X1,2016,20232,Semi-Auto,24592,Petrol,160,44.8,2.0
14694, X1,2019,29302,Semi-Auto,5795,Diesel,145,50.4,2.0
14695, X2,2019,21992,Manual,7189,Diesel,145,48.7,2.0
14696, X2,2018,20306,Manual,5438,Diesel,145,52.3,2.0
14697, X2,2019,24352,Semi-Auto,3011,Petrol,145,38.7,2.0
14698, M4,2018,39792,Semi-Auto,8797,Petrol,145,34.0,3.0
14699, X2,2018,23146,Manual,3752,Diesel,145,49.6,2.0
14700, 4 Series,2019,25400,Semi-Auto,7398,Petrol,145,48.7,2.0
14701, 4 Series,2019,25400,Semi-Auto,6370,Diesel,145,65.7,2.0
14702, M3,2015,32950,Semi-Auto,13537,Petrol,300,34.0,3.0
14703, X6,2019,66290,Automatic,1000,Petrol,145,26.4,3.0
14704, X4,2019,43995,Semi-Auto,4742,Diesel,145,40.9,3.0
14705, 2 Series,2019,21995,Semi-Auto,3000,Petrol,145,42.2,1.5
14706, X2,2019,29995,Semi-Auto,1920,Diesel,145,50.4,2.0
14707, 1 Series,2019,26880,Semi-Auto,4210,Diesel,145,51.4,2.0
14708, 3 Series,2013,16291,Semi-Auto,40900,Diesel,145,54.3,3.0
14709, 4 Series,2019,30532,Automatic,8402,Petrol,145,41.5,3.0
14710, 3 Series,2015,14952,Manual,31828,Petrol,200,43.5,2.0
14711, X7,2019,68720,Semi-Auto,5000,Diesel,145,33.6,3.0
14712, 1 Series,2019,21500,Manual,3251,Petrol,145,44.1,1.5
14713, X1,2016,21591,Semi-Auto,22070,Petrol,160,44.8,2.0
14714, X5,2019,56995,Automatic,3375,Diesel,145,37.7,3.0
14715, 1 Series,2020,32995,Semi-Auto,2797,Petrol,145,34.5,2.0
14716, X1,2020,28995,Semi-Auto,1600,Petrol,145,37.7,1.5
14717, 3 Series,2019,27980,Semi-Auto,7759,Petrol,145,42.2,2.0
14718, 1 Series,2019,24450,Manual,5793,Petrol,145,41.5,1.5
14719, X1,2019,27752,Semi-Auto,4475,Diesel,145,53.3,2.0
14720, 4 Series,2019,24622,Semi-Auto,2043,Diesel,145,65.7,2.0
14721, X1,2019,28950,Semi-Auto,3546,Diesel,145,60.1,2.0
14722, 1 Series,2019,24400,Manual,3024,Petrol,145,41.5,1.5
14723, X2,2019,30680,Automatic,1500,Diesel,145,58.9,2.0
14724, 4 Series,2020,42495,Semi-Auto,18,Diesel,150,58.9,2.0
14725, Z4,2019,28950,Automatic,8316,Petrol,145,38.7,2.0
14726, 2 Series,2018,17950,Semi-Auto,30000,Diesel,145,49.6,2.0
14727, X1,2017,20481,Semi-Auto,17285,Diesel,145,60.1,2.0
14728, 4 Series,2019,31260,Automatic,3000,Petrol,145,45.6,2.0
14729, M4,2019,45323,Semi-Auto,6397,Petrol,145,34.0,3.0
14730, 1 Series,2019,20330,Semi-Auto,9200,Diesel,145,67.3,2.0
14731, 1 Series,2019,19850,Semi-Auto,8000,Petrol,145,54.3,1.5
14732, 3 Series,2019,24591,Semi-Auto,9153,Diesel,145,60.1,2.0
14733, X2,2019,31991,Semi-Auto,8791,Diesel,145,61.4,2.0
